subject,title,location,alternate_title,description,internal_notes,pre,format,access_restrictions,eres_display,record_status,Exceed
"	Anesthesiology	","	Handbook of Clinical Anesthesia Procedures of The Massachusetts General Hospital, 8th ed., 	 Lippincott Williams & Wilkins, 2010","	http://www.R2Library.com/marc_frame.aspx?ResourceID=3378	",,,,,4,1,N,Active,
"	Anesthesiology	","	Handbook of Local Anesthesia, 7th ed.,	 Elsevier,	2020", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20170015975 ,,,,,4,1,N,Active,
"	Anesthesiology	","	Handbook for Stoelting's Anesthesia and Co-existing Disease, 4th ed., 	 Elsevier Health Sciences, 2013","	http://www.r2library.com/Resource/Title/1437728669	",,,,,4,1,N,Active,
"	Anesthesiology	","	Kaplan's Cardiac Anesthesia, 7th ed.,	 Elsevier,	2017","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20130051882	",,,,,4,1,N,Active,
"	Anesthesiology	","	Kaplan’s Essentials of Cardiac Anesthesia, 2nd ed.,	 Elsevier,	2018", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20120061510 ,,,,,4,1,N,Active,
"	Anesthesiology	","	Kaplan’s Essentials of Cardiac Anesthesia for Noncardiac Surgery, 1st ed.,	 Elsevier,	2019", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20160048520 ,,,,,4,1,N,Active,
"	Anesthesiology	","	Litman’s Basics of Pediatric Anesthesia, 3rd ed., Elsevier, 2022", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20210017119 ,,,,,4,1,N,Active,
"	Anesthesiology	","	MGH Textbook of Anesthetic Equipment, The,	 Elsevier,	2010","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090340866	",,,,,4,1,N,Active,
"	Anesthesiology	","	Miller's Anesthesia, 9th ed.,	 Elsevier,	2020","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20161020047	",,,,,4,1,N,Active,
"	Anesthesiology	","	Miller's Anesthesia Review, 2nd ed., 	 Elsevier Health Sciences, 2013","	http://www.r2library.com/Resource/Title/143772793X	",,,,,4,1,N,Active,
"	Anesthesiology	","	Miller’s Basics of Anesthesia, 8th ed.,	 Elsevier,	2023", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20190013210 ,,,,,4,1,N,Active,
"	Anesthesiology	","	Morgan & Mikhail's Clinical Anesthesiology, 6th ed., 	 McGraw-Hill, 2018"," https://accessmedicine.mhmedical.com/book.aspx?bookid=2444	",,,,,4,1,N,Active,
"	Anesthesiology	","	Morgan & Mikhail's Clinical Anesthesiology, 5th ed., 	 McGraw-Hill, 2013","	http://www.accessmedicine.com/resourceTOC.aspx?resourceID=806	",,,,,4,1,N,Active,
"	Anesthesiology	","	Non–Operating Room Anesthesia,	 Elsevier,	2014","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20120021734	",,,,,4,1,N,Active,
"	Anesthesiology	","	Nunn and Lumb’s Applied Respiratory Physiology, 9th ed.,	 Elsevier,	2021", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20180006702 ,,,,,4,1,N,Active,
"	Anesthesiology	","	Oxford Textbook of Obstetric Anaesthesia,	 Oxford University Press,	2016", https://oxfordmedicine.com/view/10.1093/med/9780198713333.001.0001/med-9780198713333 ,,,,,4,1,N,Active,
"	Anesthesiology	","	Pain Management Secrets,	 4th ed., Elsevier,	2018"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20120061509	",,,,,4,1,N,Active,
"	Anesthesiology	","	Pain Management Secrets, 3rd ed., 	 Elsevier, 2009","	http://www.R2Library.com/marc_frame.aspx?ResourceID=2413	",,,,,4,1,N,Active,
"	Anesthesiology	","	Pharmacology and Physiology for Anesthesia, 2nd ed.,	 Elsevier,	2019", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20140041391 ,,,,,4,1,N,Active,
"	Anesthesiology	","	Practical Approach to Pediatric Anesthesia, A, 2nd ed.,	 Lippincott Williams & Wilkins,	2016", http://ovidsp.ovid.com/ovidweb.cgi?T=JS&CSC=Y&NEWS=N&PAGE=booktext&D=books3&AN=01879005/2nd_Edition/2&XPATH=/OVIDBOOK%5b1%5d/METADATA%5b1%5d/TBY%5b1%5d/EDITORS%5b1%5d ,,,,,4,1,N,Active,
"	Anesthesiology	","	Practical Issues in Anesthesia and Intensive Care, 1st ed., 	 Springer, 2012","	http://www.r2library.com/Resource/Title/8847024595	",,,,,4,1,N,Active,
"	Anesthesiology	","	Practice of Anesthesia for Infants and Children, A, 6th ed.,	 Elsevier,	2019"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20150006499	",,,,,4,1,N,Active,
"	Anesthesiology	","	Sedation: A Guide to Patient Management, 6th ed.,	 Elsevier,	2018", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20140036714 ,,,,,4,1,N,Active,
"	Anesthesiology	","	Shnider and Levinson's Anesthesia for Obstetrics, 5th ed., 	 Lippincott Williams & Wilkins, 2013","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&PAGE=booktext&NEWS=N&DF=bookdb&AN=01641765/5th_Edition&XPATH=/PG(0)",,,,,4,1,N,Active,
"	Anesthesiology	","	Smith and Aitkenhead's Textbook of Anaesthesia, 7th ed.,	 Elsevier,	2019","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20160041797	",,,,,4,1,N,Active,
"	Anesthesiology	","	Smith's Anesthesia for Infants and Children, 10th ed.,	 Elsevier,	2022","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20180024354	",,,,,4,1,N,Active,
"	Anesthesiology	","	Stoelting's Anesthesia and Co-Existing Disease, 8th ed., 	 Elsevier Health Sciences, 2022", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20180046083 ,,,,,4,1,N,Active,
"	Anesthesiology	","	Stoelting's Anesthesia And Co-existing Disease, 6th ed., 	 Elsevier Health Sciences, 2012","	http://www.r2library.com/Resource/Title/1455700827	",,,,,4,1,N,Active,
"	Anesthesiology	","	Stoelting: Basics of Anesthesia, 5th ed., 	 Elsevier Health Sciences, 2007","	http://perpetual1.elsevier.com.s3.amazonaws.com/UMLCML01/index.html#978-0-443-06801-0	",,,,,4,1,N,Active,
"	Anesthesiology	","	Techniques in Aesthetic Plastic Surgery Series: Facial Rejuvenation with Filler,	 Elsevier,	2009","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-B9780702030895X00014	",,,,,4,1,N,Active,
"	Anesthesiology	","	Total Burn Care, 5th ed.,	 Elsevier,	2018"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20130143826	",,,,,4,1,N,Active,
"	Anesthesiology	","	Ward's Anaesthetic Equipment,	 Elsevier,	2012","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090491141	",,,,,4,1,N,Active,
"	Biochemistry	","	Advanced Delivery and Therapeutic Applications of RNAi, 2nd ed.,	 John Wiley & Sons, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10687823	",,,,,4,1,N,Active,
"	Biochemistry	","	Amino Acid Metabolism, 3rd ed.,	 John Wiley & Sons, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10579498	",,,,,4,1,N,Active,
"	Biochemistry	","	Amyloid Fibrils and Prefibrillar Aggregates: Molecular and Biological Properties,	 John Wiley & Sons,	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10716610	",,,,,4,1,N,Active,
"	Biochemistry	","	Big Picture: Medical Biochemistry, The,	 McGraw-Hill, 2012","	http://www.accessmedicine.com/resourceTOC.aspx?resourceID=761	",,,,,4,1,N,Active,
"	Biochemistry	","	Bioactive Natural Products: Chemistry and Biology,	 Wiley VCH, 2015", http://site.ebrary.com/lib/univmiami/docDetail.action?docID=11011142 ,,,,,4,1,N,Active,
"	Biochemistry	","	Biochemical and Biological Effects of Organotins,	 Bentham Science Publishers, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10534338	",,,,,4,1,N,Active,
"	Biochemistry	","	Biochemistry, 5th ed., 	 W.H. Freeman, 2002","	https://www.ncbi.nlm.nih.gov/books/bv.fcgi?call=bv.View..ShowTOC&rid=stryer.TOC&depth=2	",,,,,4,1,N,Active,
"	Biochemistry	","	Biochemistry, Cell and Molecular Biology, and Genetics: An Integrated Textbook, 1st ed., 	 Thieme, 2020", https://medone-education.thieme.com/ebooks/cs_13438367 ,,,,,4,1,N,Active,
"	Biochemistry	"," Biochemistry, Molecular Biology, & Genetics (Board Review Series), 6th ed.,	 Lippincott Williams & Wilkins,	2014", http://brs.lwwhealthlibrary.com/book.aspx?bookid=2235 ,,,,,4,1,N,Active,
"	Biochemistry	","	Case Files : Biochemistry, 3rd ed.,	 McGraw-Hill,	2015", http://accessmedicine.mhmedical.com/cases.aspx?gbosContainerID=63#tab=1 ,,,,,4,1,N,Active,
"	Biochemistry	","	Chemical Genomics and Proteomics, 2nd ed.,  Taylor & Francis	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10653930 ",,,,,4,1,N,Active,
"	Biochemistry	","	Clinical Biochemistry: An Illustrated Colour Text, 6th ed.,	 Elsevier,	2019","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20160013438	",,,,,4,1,N,Active,
"	Biochemistry	","	Clinical Chemistry, 9th ed.,	 Elsevier,	2021"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20180022136	",,,,,4,1,N,Active,
"	Biochemistry	","	Color Atlas of Biochemistry, 3rd ed., 	 Thieme, 2012", http://ebooks.thieme.com/pdfreader/color-atlas-biochemistry-3rd-ed ,,,,,4,1,N,Active,
"	Biochemistry	","	Color Atlas of Biochemistry, 2nd ed., 	 Thieme, 2005", http://ebooks.thieme.com/pdfreader/color-atlas-biochemistry-2n-ed ,,,,,4,1,N,Active,
"	Biochemistry	","	Colonic Motility: From Bench Side to Bedside,	 Morgan & Claypool Life Sciences, 2010","	https://www.ncbi.nlm.nih.gov/books/NBK53477	",,,,,4,1,N,Active,
"	Biochemistry	","	Computational Approaches in Cheminformatics and Bioinformatics,	 John Wiley & Sons, Ltd, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10577602	",,,,,4,1,N,Active,
"	Biochemistry	","	Computational Biology of Embryonic Stem Cells,	 Bentham Science, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10601794	",,,,,4,1,N,Active,
"	Biochemistry	","	Essentials of Glycobiology, 	 Cold Spring Harbor, 1999","	https://www.ncbi.nlm.nih.gov/books/bv.fcgi?call=bv.View..ShowTOC&rid=glyco.TOC&depth=2	",,,,,4,1,N,Active,
"	Biochemistry	","	Fabry Disease : Perspectives from 5 Years of FOS,	 Oxford PharmaGenesis, 2006","	https://www.ncbi.nlm.nih.gov/books/NBK11586	",,,,,4,1,N,Active,
"	Biochemistry	","	Fusion Protein Technologies for Biopharmaceuticals : Applications and Challenges,  Wiley	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10662566	",,,,,4,1,N,Active,
"	Biochemistry	","	Genetic Explanations : Sense and Nonsense,  Harvard University Press	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10659283	",,,,,4,1,N,Active,
"	Biochemistry	","	Harper's Illustrated Biochemistry, 30th ed., 	 McGraw-Hill, 2015","	http://accessmedicine.mhmedical.com/book.aspx?bookid=1366	",,,,,4,1,N,Active,
"	Biochemistry	","	Human Biochemistry, 2nd ed., Elsevier,	2022", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20190032311 ,,,,,4,1,N,Active,
"	Biochemistry	","	Interactive Probiotics,	 CRC Press,	2014", http://site.ebrary.com/lib/univmiami/detail.action?docID=10827757&p00=interactive+probiotics ,,,,,4,1,N,Active,
"	Biochemistry	","	Lippincott's Illustrated Reviews: Biochemistry, 7th ed., 	 Wolters Kluwer, 2017","	https://meded.lwwhealthlibrary.com/book.aspx?bookid=1988	",,,,,4,1,N,Active,
"	Biochemistry	","	Lysophospholipid Receptors: Signaling and Biochemistry, 	 Wiley, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10658471	",,,,,4,1,N,Active,
"	Biochemistry	","	Mapping Protein/DNA Interactions by Cross-Linking,	 Institut national de la santè et de la recherche mèdicale, 2001","	https://www.ncbi.nlm.nih.gov/books/NBK3753	",,,,,4,1,N,Active,
"	Biochemistry	","	Marks' Basic Medical Biochemistry, 5th ed., 	 Wolters Kluwer, 2018","	https://meded.lwwhealthlibrary.com/book.aspx?bookid=2170	",,,,,4,1,N,Active,
"	Biochemistry	","	Medical Biochemistry, 2nd ed.,	 Thieme,	2020", https://medone-education.thieme.com/ebooks/cs_13438730#/ebook_cs_13438730_12965082255161088575 ,,,,,4,1,N,Active,
"	Biochemistry	","	Medical Biochemistry, 6th ed.,	 Elsevier,	2023","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20200021304	",,,,,4,1,N,Active,
"	Biochemistry	","	Modern Chromatographic Analysis of Vitamins, 3rd ed., 	 Marcel Dekker, 2000","	http://ibisweb.miami.edu/search/cqp771+internet/cqp++771+internet/1%2C1%2C5%2CE/l856&FF=cqp++771+internet&3%2C%2C5%2C1%2C0	",,,,,4,1,N,Active,
"	Biochemistry	","	Neuroproteomics,	 CRC Press, 2010","	https://www.ncbi.nlm.nih.gov/books/NBK2508	",,,,,4,1,N,Active,
"	Biochemistry	","	Netter's Essential Biochemistry, 1st ed., 	 Thieme, 2018", https://www.r2library.com/Resource/Title/1929007639 ,,,,,4,1,N,Active,
"	Biochemistry	","	Nutrition and Sensation, 	 CRC Press, 2015", http://site.ebrary.com/lib/univmiami/detail.action?docID=11041795 ,,,,,4,1,N,Active,
"	Biochemistry	","	Peptide and Protein Delivery,	 Elsevier,	2011","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20100648875	",,,,,4,1,N,Active,
"	Biochemistry	","	Principles of Medical Biochemistry, 4th ed.,	 Elsevier,	2017","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C2013019085X	",,,,,4,1,N,Active,
"	Biochemistry	","	Protein Architecture: Interfacing Molecular Assemblies and Immobilization Biotechnology, 	 Marcel Dekker, 2000","	http://ibisweb.miami.edu/search/ctp248.65.i47+internet/ctp++248.65+i47+internet/1%2C1%2C1%2CE/l856&FF=ctp++248.65+i47+internet&1%2C0%2C%2C1%2C0	",,,,,4,1,N,Active,
"	Biochemistry	","	Proteoglycans: Structure, Biology, and Molecular Interactions, 	 Marcel Dekker, 2000","	http://ibisweb.miami.edu/search/cqp552.p73+internet/cqp++552+p73+internet/1%2C1%2C1%2CE/l856&FF=cqp++552+p73+internet&1%2C0%2C%2C1%2C0	",,,,,4,1,N,Active,
"	Biochemistry	","	Rapid Review : Biochemistry, 3rd ed., 	 Elsevier Health Sciences, 2011 (limited access)","	http://www.r2library.com/Resource/Title/0323068871	",,,,,4,1,N,Active,
"	Biochemistry	","	Sequence - Evolution - Function : Computational Approaches in Comparative Genomics,	 Kluwer Academic, 2003","	https://www.ncbi.nlm.nih.gov/books/NBK50785	",,,,,4,1,N,Active,
"	Biochemistry	","	Serotonin Receptors in Neurobiology,	 CRC Press, 2007","	https://www.ncbi.nlm.nih.gov/books/NBK10135	",,,,,4,1,N,Active,
"	Biochemistry	","	TRP Channel,	 CRC Press, 2011","	https://www.ncbi.nlm.nih.gov/books/NBK10135	",,,,,4,1,N,Active,
"	Biochemistry	","	TRP Ion Channel Function in Sensory Transduction and Cellular Signaling Cascades,	 CRC Press, 2007","	https://www.ncbi.nlm.nih.gov/books/NBK10135	",,,,,4,1,N,Active,
"	Biology	","	Advances in Evolutionary Developmental Biology,	 John Wiley & Sons, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10788043",,,,,4,1,N,Active,
"	Biology	","	Applications of toxicogenomics in safety evaluation and risk assessment,  	 Wiley, 2011","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=1044674|	",,,,,4,1,N,Active,
"	Biology	","	Baculovirus Molecular Biology : 2nd ed.,	 National Center for Biotechnology Information (US), 2011","	https://www.ncbi.nlm.nih.gov/books/NBK49500	",,,,,4,1,N,Active,
"	Biology	","	Biosociology: Bridging the Biology-Sociology Divide, 	 Transaction Publishers,	2014", http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10827214 ,,,,,4,1,N,Active,
"	Biology	","	Cerebral Circulation, The,	 Morgan & Claypool Life Sciences, 2009","	https://www.ncbi.nlm.nih.gov/books/NBK53081	",,,,,4,1,N,Active,
"	Biology	","	Developing Scaffolds in Evolution, Culture, and Cognition	 MIT Press, 2014","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10805988	",,,,,4,1,N,Active,
"	Biology	","	FGF Signalling in Vertebrate Development,	 Morgan & Claypool Life Sciences, 2010","	https://www.ncbi.nlm.nih.gov/books/NBK53164	",,,,,4,1,N,Active,
"	Biology	","	Madame Curie Bioscience Database, 	 2000 - 2012","	https://www.ncbi.nlm.nih.gov/books/bv.fcgi?call=bv.View..ShowTOC&rid=eurekah.TOC	",,,,,4,1,N,Active,
"	Biology	","	Molecular Biology, 3rd ed.,	 Elsevier,	2019", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20150062293 ,,,,,4,1,N,Active,
"	Biology	","	Molecular Biology of the Cell, 4th ed.,	 Garland Science, 2002","	https://www.ncbi.nlm.nih.gov/books/NBK115508	",,,,,4,1,N,Active,
"	Biology	","	Netter Collection of Medical Illustrations: Biology and Systemic Diseases,	 Elsevier,	2013","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090358663	",,,,,4,1,N,Active,
"	Biology	","	Neural Crest Cells: Evolution, Development and Disease,	 Academic Press,	2014", http://site.ebrary.com/lib/univmiami/detail.action?docID=10812563&p00=neural+crest+cells ,,,,,4,1,N,Active,
"	Biology	","	Relentless Evolution,	 University of Chicago Press, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10674458	",,,,,4,1,N,Active,
"	Biology	","	Vascular Biology of the Placenta,	 Morgan & Claypool Life Sciences, 2010","	https://www.ncbi.nlm.nih.gov/books/NBK115508	",,,,,4,1,N,Active,
"	Biomedical Engineering	","	Antimicrobial/anti-infective Materials, Principles, Applications and Devices, 	 Technomic Pub. Co., 2000","	http://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=23904&site=ehost-live	",,,,,4,1,N,Active,
"	Biomedical Engineering	","	Biomaterials and Bioengineering Handbook, 	 Marcel Dekker, 2000","	http://ibisweb.miami.edu/search?/.b2951541/.b2951541/1,1,1,B/l856%7Eb2951541&FF=&1,0,,1,0	",,,,,4,1,N,Active,
"	Biomedical Engineering	","	Biomimetics: Advancing Nanobiomaterials and Tissue Engineering, 	 Scrivener Publishing,	2013", http://site.ebrary.com/lib/univmiami/detail.action?docID=10740430 ,,,,,4,1,N,Active,
"	Biomedical Engineering	","	Clinical Engineering Handbook, 2nd ed.,  Elsevier, 2019", https://www-sciencedirect-com.access.library.miami.edu/book/9780128134672/clinical-engineering-handbook ,,,,,4,1,N,Active,
"	Biomedical Engineering	","	Contextual Inquiry for Medical Device Design,	 Academic Press, 2015", http://site.ebrary.com/lib/univmiami/detail.action?docID=11062010 ,,,,,4,1,N,Active,
"	Biomedical Engineering	","	Engineering Polymer Systems for Improved Drug Delivery,	 John Wiley & Sons,	2014", http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10829818 ,,,,,4,1,N,Active,
"	Biomedical Engineering	","	Nanobiomaterials: Development and Applications,	 CRC Press,	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10740255 ",,,,,4,1,N,Active,
"	Biomedical Engineering	","	Nanomaterials: Science, Technology and Applications, 	 Trans Tech Publications, 2014", http://site.ebrary.com/lib/univmiami/detail.action?docID=10895089 ,,,,,4,1,N,Active,
"	Biomedical Engineering	","	Recent Developments in Bio-nanocomposites for Biomedical Applications	 Nova Science Publishers, 2011","	http://web.ebscohost.com/ehost/detail?sid=45f462b8-ee9b-4724-9cd9-7872d682db8e%40sessionmgr115&vid=1&hid=124&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#db=nlebk&AN=362383	",,,,,4,1,N,Active,
"	Cardiology	","	ABC of Arterial and Venous Disease, 2nd ed.,  Wiley	2009", https://ebookcentral.proquest.com/lib/miami/detail.action?docID=428238 ,,,,,4,1,N,Active,
"	Cardiology	","	ABC of Clinical Electrocardiography, 2nd ed.,	 Wiley	2008", https://ebookcentral.proquest.com/lib/miami/detail.action?docID=428216 ,,,,,4,1,N,Active,
"	Cardiology	","ABC of Interventional Cardiology, 2nd ed.,  Wiley Blackwell, 2011", https://ebookcentral.proquest.com/lib/miami/detail.action?docID=822522 ,,,,,4,1,N,Active,
"	Cardiology	","	Acute Coronary Syndromes: A Companion to Braunwald's Heart Disease,	 Elsevier,	2010","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090537026	",,,,,4,1,N,Active,
"	Cardiology	","	Acute Rheumatic Fever and Rheumatic Heart Disease, 1st ed.,	 Elsevier,	2021","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20170030100	",,,,,4,1,N,Active,
"	Cardiology	","	Advanced Cardiac Imaging, 1st ed.,	 Elsevier,	2015", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20130165178 ,,,,,4,1,N,Active,
"	Cardiology	","	Advanced Practice Nurse Cardiovascular Clinician, The, 	 Springer Publishing Company, 2016", https://ebookcentral.proquest.com/lib/miami/detail.action?docID=2166693 ,,,,,4,1,N,Active,
"	Cardiology	","	AHA Clinical Cardiac Consult, 3rd ed., 	 Lippincott Williams & Wilkins, 2011","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=01438430$&XPATH=/PG(0)	",,,,,4,1,N,Active,
"	Cardiology	","	Anatomic Exposures in Vascular Surgery, 4th ed., 	 Wolters Kluwer Health,	2020","	https://ebookcentral.proquest.com/lib/miami/detail.action?docID=6947090	",,,,,4,1,N,Active,
"	Cardiology	","	Anesthesia for Congenital Heart Disease, 3rd ed.,	 Wiley-Blackwell, 2015", http://www.r2library.com/Resource/Title/1118768256 ,,,,,4,1,N,Active,
"	Cardiology	","	Antiplatelet Therapy in Cardiovascular Disease, 	 Wiley-Blackwell, 2014","	http://www.r2library.com/Resource/Title/1118275756	",,,,,4,1,N,Active,
"	Cardiology	","	Aortic Diseases: Clinical Diagnostic Imaging Atlas,	 Elsevier,	2008","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090375790	",,,,,4,1,N,Active,
"	Cardiology	","	Arrhythmias in Adult Congenital Heart Disease, 1st ed.,	 Elsevier,	2019", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20160013608 ,,,,,4,1,N,Active,
"	Cardiology	","	Arrhythmia Essentials, 2nd ed.,	 Elsevier,	2017", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20140049945 ,,,,,4,1,N,Active,
